smiles	pred_logP	target_logP
C=CC1CC(CC)(CC(CC)NCC2CCCC2C=O)C1CC	5.235376834869385	[5,5.5]
C=CC(=CNCN)C(=NCCC)N1C=CC=CC=CC=CC(F)=C1	5.2846879959106445	[5,5.5]
CCC(C=O)=CN=CC1(CC#N)CCC1NC=CC1(CCC2CCCC2Cl)CC1	5.155383110046387	[5,5.5]
C=CC(C)(CS)CC1(C(CC=O)C2CC2C=O)CC1	5.153940200805664	[5,5.5]
C=CC1CCC(C2(CC=CC=N)CC2C)C1N	5.164515495300293	[5,5.5]
C=CCC(CC)C1(CC)C(C)C1C=CC	5.1952667236328125	[5,5.5]
C=CCC1(C(CCC2(C)CC2)C2(C3CCC3)CC2)CCC1	5.258191108703613	[5,5.5]
CC(CCC(C1CC1)C1CCC(C2CCC2)C1Cl)C(=CF)C1(CN)CCC1	5.248446941375732	[5,5.5]
C=CCC(CC1(C=C)CC1C)C(C)C(N)CC	5.242875099182129	[5,5.5]
CCC1(CC2(C(CCC3CC3C)C3CC3)CC2C)CCC1	5.239229202270508	[5,5.5]
C=CC=C(C=CC1CCCC1C=CC=O)CCCC	5.262794494628906	[5,5.5]
CC(CC(C)(CCC1CCC1)C1C(CC2CCC2)CCC1CC1(C)CC1)C(CN)C1CCCC1C=S	5.3501200675964355	[5,5.5]
C=CCC1(C=CC2(C(C=N)CC=NC3CCCC3)CC2)CCC1	5.348014831542969	[5,5.5]
C=CCC1(C(CCC(C)C)C(C)CC2CC2C)CC1C	5.237135887145996	[5,5.5]
C=CC(CC(C)C(C=S)CCCCC)C1(C=C)CC1	5.203871726989746	[5,5.5]
C=CC(CCC(C)(C)CC1CC1C)C1(CC(C)C=O)CC1	5.2549543380737305	[5,5.5]
CC1CCCC1C1C(N=NC2CCCC2)C1C1(CC=O)CC1C	5.206439971923828	[5,5.5]
CC1CC1(CCC(CC1CCC1)C1(N)CC1)CC1(F)CC1	5.327742576599121	[5,5.5]
C=CC1(CC2CCCC2)C(CC2CC2C)C1(C)C1CCCC1	5.136281967163086	[5,5.5]
C=CCC1(C2(CCC(C)CC)CCC2CC)CCC1	5.260983467102051	[5,5.5]
C=CCC1(C(=O)N=NC(=O)C=CCC2(C(N)=O)CC2C)CC1C	5.112739562988281	[5,5.5]
CC1CC1CC1C(C)(CC2(C)CC2)C1(CC=O)CC1(N)CC1	5.207304000854492	[5,5.5]
CC=NC1CCCC1C1CC1(C=CC=CC1CC1)CC=O	5.249765396118164	[5,5.5]
CCC(CC(CCC1CCC1)C(C)CC(C)C=O)CC1(CC2(CC3CCC3)CC2C)CCC1	5.298018932342529	[5,5.5]
C=CCC(CC1(C)CC1)C(CCC1(CCC2CC2)CC1)C1CCCC1C1CC1	5.229750633239746	[5,5.5]
CCCCC1CC(CC2CCC2)C(N)C1CC(C=O)C1(C=CC(CC)CC2CCC2)CC1O	5.322426795959473	[5,5.5]
CCCCC1C(C=CCCC2CC2)CCC1CCC1(CC2CC2NCC)CCC1	5.328783988952637	[5,5.5]
CC(C)CC1CCC1CC1(CC2CC2C)CCC1CC(C)[SH]=O	5.245743751525879	[5,5.5]
C=CC(=O)C1CCC(CC(C)(C)C(CC)NCC)C1C=C	5.324885368347168	[5,5.5]
C=CC=CC(=CCN(C=C)C=C(N)NCC)C(CC)CNC=C	5.385787010192871	[5,5.5]
CC1CC1CC1CCCC1C1(C[SH]=O)CC1C1CC1C=O	5.285901069641113	[5,5.5]
C=CC=C(CCC=C)C1(C)C(C=O)C1(C)CC	5.1869096755981445	[5,5.5]
C=CC1C(C)(CC2(C)CC2)C1(C[SH]=O)C1CC1	5.133456230163574	[5,5.5]
C=CCCC1(CC2CCCC2C(C)CCC2(CC(C)Br)CC2C)CC1	5.2665886878967285	[5,5.5]
C=CC1C2C=CC(C)(CCC(CC)C3CCCC3)CC1CC2	5.294342994689941	[5,5.5]
C=CCC(C(CC)CC=CC=CC1(CC=O)CC1)C1CC1	5.340337753295898	[5,5.5]
C#CNCC1(C2(CC=C)CC2C)CC1	5.233321189880371	[5,5.5]
N=CC1CCC(C2CC2C2CCC2C2CCCC2CC2CC2)C1C=O	5.235767841339111	[5,5.5]
C=CCC(C1CCCC1N)C1(C2(CC=N)CC2C)CC1	5.249197006225586	[5,5.5]
C=CC=CC1N(S)C2C3C(C=CF)CCC3N=C(N)C=CN12	5.260869979858398	[5,5.5]
NC1CCC(C2CCC(CCS)C2C2CCCC2F)C1F	5.34193229675293	[5,5.5]
C=CC1CC(CCCC)C1C1(CC2CCCC2)CC1C	5.150417327880859	[5,5.5]
C=CC1C(C)C1(C=CC1CCCC1N)CF	5.281637191772461	[5,5.5]
C=CC=C1C(=O)C=C(C)N2SN(C=CC(C=C)=CC=NC)CC12	5.374039173126221	[5,5.5]
CCC1CCC1C=CCC1(CC2(C=O)CC2)CCC1	5.21528434753418	[5,5.5]
CCC(CC=O)C(CC=CC1(CC)CC1C)C1CC1	5.259799957275391	[5,5.5]
N=CC(CC1CCCC1C1CCC1)C1(N=NC2CCCC2C2CC2CC2(N)CCC2)CC1	5.254859924316406	[5,5.5]
C=CC=CC=CC(=CNCCC)NCC	5.217281341552734	[5,5.5]
CCCCC(CC1CCC1C(CC)CC1CCCC1C#CC=N)C1CC1	5.284601211547852	[5,5.5]
CCCC(C1CC1C=N)C1(C2(CC=O)CC2)CC1	5.414603233337402	[5,5.5]
CC(C)CC1(CC2C(CC3(C)CCC3)CCC2C2CCC2N=CC=O)CCC1	5.029677391052246	[5,5.5]
CCC(CC1CC(CC(C)(C)CC2CCC2)C1N)C(CC)CC(C)(C)C[SH]=O	5.072377681732178	[5,5.5]
C=CC1CCC1C1=CC=CC=CNN(CC(=O)[SH]=O)C1	5.349903106689453	[5,5.5]
C=CCC(Cl)C=C(C)C(C=C)=CC1=CSCC1	5.226858615875244	[5,5.5]
CC=CC(CCC1(C)CC1)C(C)CC1(CSN)CC1C	5.1948747634887695	[5,5.5]
C=CCC1(C(=O)C(C)CCC(CC)CC(C=C)CC)CCC1	5.082873821258545	[5,5.5]
CC(CC1CCC1CC1(C2CCCC2CC2CCC2)CCC1)C1(CC2CCCC2)CCC1	5.237118721008301	[5,5.5]
C=CCC(C=CN=CCC(C)=CC1CCC1C=C)CC	5.323159217834473	[5,5.5]
